Word,Frequency
studying,187
stunt,50
subduing,4
subject,726
subsequently,445
subservient,23
subsidiary,90
subsiding,5
subsidised,43
subsidy,230
substantial,847
suburb,502
suburban,82
subversion,82
succeed,267
succeeded,92
succeeds,30
success,918
successful,724
successfully,642
succumbed,247
succumbing,38
sudan,404
sudanese,107
suddenly,216
suez,34
suffer,212
suffered,906
suffering,731
suffers,61
suggest,933
suggested,1556
suggesting,1163
suggestion,245
suggests,738
suicide,768
suit,276
suk,99
sukhmandeep,1
sulawesi,136
sullivan,369
sultan,76
sum,164
summary,42
summer,1161
summit,2658
summoned,225
sun,568
sunak,2290
sunday,5996
sunni,204
superintendent,221
superiority,36
supersonic,77
supervised,34
supervision,70
supply,2005
supplying,287
support,9709
supported,942
supporter,2397
supporting,1310
supportive,192
supposed,337
supreme,2171
surf,28
surfaced,209
surge,824
surged,296
surgery,447
surpassing,153
surprise,632
surrendered,73
surrey,102
surrogacy,20
surround,47
surrounding,1003
surroundings,29
survey,735
survive,282
survivor,498
suspect,1781
suspected,944
suspended,1093
suspending,150
suspension,502
suspicion,455
sustainability,250
sustained,789
sustaining,86
swap,250
swarm,34
swat,167
sweat,20
sweeping,202
swift,762
swiftly,407
swing,440
swinging,15
switch,132
switched,101
sydney,503
syed,154
symbol,432
symbolic,195
symbolism,28
syniehubov,65
syria,851
syrian,360
syrsky,27
ta,153
table,432
tactic,618
taftan,7
tahir,81
tainted,47
taisi,2
taiwan,5029
tajani,47
tak,21
taken,4424
taking,2927
taliban,2045
talk,3686
talking,669
tall,210
tamba,28
tamir,8
tampered,20
tana,5
tanker,333
taoiseach,16
target,3244
targeted,2676
targeting,2113
tarnished,31
tattoo,49
taw,2
tax,2209
taylor,510
teach,112
teacher,616
team,3485
teammate,22
tear,496
tech,674
technical,598
technically,85
technological,334
technology,2448
teenager,375
tehran,1496
tel,757
telecommunication,271
telegram,848
telephone,148
telephoned,4
telephonic,15
televised,321
tell,872
telling,531
temperature,1357
tempering,7
template,7
tense,345
tension,3270
tenure,554
term,2903
termination,60
terrible,305
terrified,148
territorial,728
territory,3003
terror,1050
terrorism,1364
terrorist,2591
test,1691
testimony,474
testing,547
texas,801
text,435
thai,171
thailand,475
thammasat,8
thank,434
thanked,271
thanks,290
thavisin,35
theory,674
thet,7
thing,2607
think,3281
thinking,336
thit,2
thorny,30
thought,1420
thousand,3036
threat,4371
threaten,298
threatened,807
threatening,548
threatens,230
threshold,121
throne,194
thrust,54
thumbing,5
thursday,5379
thwart,97
thwarted,109
tiantong,12
tie,2859
tieswith,2
tight,290
tiktok,769
time,14027
timeline,201
timol,1
title,337
titled,259
tobol,14
today,2371
toe,32
tokmak,5
told,10022
tolerated,73
toll,1080
tolonews,12
tomlinson,4
tomorrow,198
tonight,177
took,5081
tool,557
toowoomba,5
topic,537
topped,42
topping,36
toraja,4
torched,109
tore,91
torture,261
tortured,138
tory,613
total,1776
totaling,84
totalling,33
touch,391
touched,267
tough,560
tougher,168
toughest,37
tour,835
tourism,708
tourist,1226
tourniquet,6
touted,86
touting,20
tower,383
town,2834
township,86
track,608
tracked,121
traction,105
trade,2746
trading,419
tradition,425
traditional,1033
traditionally,245
traffic,788
trafficking,701
tragedy,589
tragic,745
tragically,199
trail,377
trailing,130
train,890
trained,259
trainer,61
trajectory,131
tranche,96
transfer,611
transferred,359
transgender,214
transient,21
transition,529
translates,34
transparent,155
transport,729
transported,431
transporting,176
trapped,363
travel,2169
traveled,283
traveler,185
traveling,402
travelled,248
travis,52
treat,243
treated,550
treating,148
treatment,1766
trend,848
trial,2433
tribal,345
tribe,256
tribute,215
tried,1189
trigger,311
triggered,1187
triggering,333
trilateral,82
trillion,427
trip,1687
tripled,28
tripling,24
trivial,20
troop,2773
trouble,426
troubling,174
true,659
truly,415
trump,22716
truss,121
trust,762
trusted,182
try,1198
trying,2069
tucson,9
tuesday,5565
tumultuous,61
tun,48
tunektepe,1
turbine,17
turbojet,1
turbulence,418
turkey,863
turmoil,375
turn,1299
turned,1308
turning,480
turnout,278
tv,1011
twan,5
tweet,193
twice,449
twin,157
twitter,635
type,663
typically,716
tyumen,6
uae,885
uavs,149
uk,6024
ukraine,10493
ukrainian,4073
ultimate,177
ultimately,610
unacceptable,361
unaccounted,90
unaccustomed,6
unaffiliated,19
unbearable,51
unbuilt,1
uncertain,371
uncertainty,525
unchanged,132
unclear,724
uncomfortably,7
uncovered,212
undergoing,362
underline,57
underlined,70
undermine,442
underneath,35
underscore,751
underscored,414
underscoring,275
understand,794
understandably,20
understanding,689
underway,436
undo,37
unexpected,356
unexpectedly,133
unexploded,63
unfair,246
unfavorable,51
unfold,96
unfolded,214
unfolding,132
unfolds,44
unforgivable,20
unfortunate,153
unfounded,112
unhcr,94
unidentified,255
unified,149
uniform,183
unilaterally,60
unintentional,17
union,2117
unique,586
unit,1402
united,9466
unity,637
universal,164
university,5143
unknown,427
unless,388
unlike,388
unlikely,507
unmanned,166
unnamed,194
unnecessary,194
unpopular,112
unprecedented,855
unpredictable,168
unspeakable,24
unspecified,133
unstable,129
unstoppable,14
untrue,40
unveiling,75
unverified,33
unwavering,224
upcoming,1347
update,610
updated,431
upgrade,248
upgraded,102
upheld,124
upper,381
uprising,251
uproar,46
upset,229
uptick,102
ural,15
urban,465
urge,448
urged,2416
urgency,280
urgent,645
urgently,192
urging,1163
usa,365
usd,854
use,4181
used,5086
usgs,41
using,3046
usual,255
usually,520
utmost,111
utterly,63
vadim,30
vadym,21
valery,23
validated,35
valley,579
valuable,256
value,1196
vancouver,88
variation,34
variety,277
various,3118
vast,613
vatican,215
veered,75
vegetable,138
vehicle,2541
venezuela,454
verifier,1
verify,222
verifying,36
versatile,26
version,470
versus,81
vessel,2049
vibrant,232
vice,2818
victim,2983
victor,74
victory,1650
video,5144
view,2188
viewed,367
viewing,121
viewpoint,41
vigil,115
vigilant,170
vigorous,47
village,1555
villager,156
vincent,86
violated,353
violates,84
violation,1284
violence,4408
violent,1650
viral,1172
virtual,256
visibility,124
visible,332
visibly,169
vision,713
visit,5550
visited,940
visiting,629
visitor,690
vital,604
vladimir,1309
vocal,272
voice,1159
voiced,478
voicing,39
volatile,308
volleyball,8
volodymyr,827
volume,156
voluntary,134
volunteer,388
vote,4404
voted,578
voter,3000
voting,1055
vow,145
vowed,1152
vowing,226
vulnerability,241
vulnerable,646
vyacheslav,61
wad,7
wade,93
wait,459
waiting,595
wake,567
wale,812
walked,271
wall,803
wan,35
wannabe,5
want,4626
wanted,1498
wanzhao,4
war,13190
ward,97
warfare,436
warned,2759
warning,2635
warns,141
warplane,292
warship,361
washington,3510
wasting,42
watch,895
watched,326
water,3985
waterway,224
watson,26
wave,1129
waved,92
way,4419
waziristan,96
weakened,205
weakest,27
weakness,156
wealthy,254
weapon,4593
weaponry,176
wear,300
wearing,734
weather,2129
webb,36
website,841
wedged,9
wednesday,5559
wee,8
week,8938
weekend,1091
weigh,195
welfare,288
wellbeing,45
went,2384
west,3633
western,3126
westfield,14
westinghouse,7
westminster,153
whatley,12
wheeled,23
whilst,55
whisking,7
white,3631
wide,450
widely,985
widen,40
wider,577
widespread,1555
wielding,53
wife,2656
william,1659
willing,489
wiltshire,19
win,2251
wind,1258
windscreen,13
wing,781
winning,576
winterton,1
wiped,73
wipeout,15
withdraw,616
withdrawal,860
withdrawing,88
withdrew,353
withstood,11
witness,1057
witnessed,724
witnessing,178
wo,567
woman,8558
wonder,143
wonderful,113
woo,39
wooden,149
word,1052
worded,23
work,5400
worked,1290
worker,3087
workforce,174
working,3643
workspace,11
world,8872
worrisome,31
worse,434
worsen,118
worsened,183
worsening,197
worship,150
worshipper,97
worth,951
worthington,1
wound,408
wounded,1455
wounding,202
wrapped,141
wreckage,175
wrecked,69
wright,66
write,191
writing,366
written,487
wrong,612
wrongly,68
wrote,2622
wuhan,97
xi,2035
xiaomi,5
xinhua,315
xishuangbanna,6
yahya,586
yamamoto,2
yaqoob,6
yar,116
year,21709
yellow,191
yemen,907
yeol,98
yesterday,284
yevhen,11
yield,95
yoav,346
yokochi,1
yoon,197
york,3770
youde,2
yougov,104
young,2461
younger,591
youngest,287
yuan,392
yum,13
yunnan,24
yuqiang,1
yusuf,45
zabihullah,52
zahedi,8
zaporizhzhia,181
zaw,32
zealand,557
zelensky,360
zenglein,2
zero,274
zhang,300
zhanshu,1
zhao,36
zhilv,2
ziad,26
zinc,7
zionist,155
zone,1208
zulfikar,17
